Identifiant;Nom du commerce;Numéro voie;Nom voie;Code postal;Nom commune;Longitude;Latitude;geo_shape;geo_point_2d
1615;PHARMACIE BLEUE;69;BOULEVARD VOLTAIRE;0;;2.374227;48.861505;"{""coordinates"": [2.3742270000413104, 48.86150499872399], ""type"": ""Point""}";48.86150499872399, 2.3742270000413104
1620;DESIREE;5;RUE DE LA FOLIE-MERICOURT;0;;2.374423;48.86162;"{""coordinates"": [2.3744230006404123, 48.861619999252156], ""type"": ""Point""}";48.861619999252156, 2.3744230006404123
1642;LE MOTEL;8;PASSAGE JOSSET;0;;2.376524;48.852727;"{""coordinates"": [2.37652399974784, 48.85272699901627], ""type"": ""Point""}";48.85272699901627, 2.37652399974784
1687;LE 61;3;RUE DE L OISE;0;;2.382041;48.890565;"{""coordinates"": [2.3820410004041426, 48.89056499905974], ""type"": ""Point""}";48.89056499905974, 2.3820410004041426
1707;HABHAB;5;RUE JULIEN LACROIX;0;;2.386349;48.868166;"{""coordinates"": [2.3863489995583764, 48.868165998830015], ""type"": ""Point""}";48.868165998830015, 2.3863489995583764
1735;COMME CHEZ TOI;337;RUE DES PYRENEES;0;;2.392536;48.871317;"{""coordinates"": [2.3925359998574387, 48.87131699944144], ""type"": ""Point""}";48.87131699944144, 2.3925359998574387
1739;BOKAWA;94;BOULEVARD SERURIER;0;;2.395023;48.88354;"{""coordinates"": [2.395022999811963, 48.88353999945645], ""type"": ""Point""}";48.88353999945645, 2.395022999811963
1740;LA COLLLINE;10;RUE PIXERECOURT;0;;2.395457;48.870677;"{""coordinates"": [2.3954569997254196, 48.87067699870906], ""type"": ""Point""}";48.87067699870906, 2.3954569997254196
1742;CHEZ TANTE FARIDA;13;RUE DE BAGNOLET;0;;2.395525;48.856782;"{""coordinates"": [2.3955249993477743, 48.856781999292274], ""type"": ""Point""}";48.856781999292274, 2.3955249993477743
1897;LE BISTROT DES CAMPAGNES;0;RUE LEOPOLD ROBERT;0;;2.344758;48.875955;"{""coordinates"": [2.3447580006502573, 48.875954999010816], ""type"": ""Point""}";48.875954999010816, 2.3447580006502573
1949;METRO REUILLY-DIDEROT;75;BOULEVARD DIDEROT;0;;2.3863942;48.84732;"{""coordinates"": [2.386394199507638, 48.8473199991325], ""type"": ""Point""}";48.8473199991325, 2.386394199507638
1954;METRO GARE DU NORD;155;RUE LA FAYETTE;0;;2.3569073;48.8798018;"{""coordinates"": [2.356907299833148, 48.87980179892715], ""type"": ""Point""}";48.87980179892715, 2.356907299833148
1958;METRO CHAUSSEE D ANTIN-LA FAYETTE;36;BOULEVARD HAUSSMANN;0;;2.3337185;48.872841;"{""coordinates"": [2.3337184997970093, 48.87284099911258], ""type"": ""Point""}";48.87284099911258, 2.3337184997970093
1828;L ALCHIMIE;18;RUE DES BOURDONNAIS;0;;2.344189;48.85912;"{""coordinates"": [2.3441889998187833, 48.859119999093295], ""type"": ""Point""}";48.859119999093295, 2.3441889998187833
1830;LE BOCAL;80;RUE CLAUDE DECAEN;0;;2.397168;48.837959;"{""coordinates"": [2.397167999381076, 48.8379589991247], ""type"": ""Point""}";48.8379589991247, 2.397167999381076
1831;LE CLUB GOURMET;0;RUE CLER;0;;2.306832;48.85617;"{""coordinates"": [2.3068320003054583, 48.85616999939951], ""type"": ""Point""}";48.85616999939951, 2.3068320003054583
1836;MUSEE EN HERBE;23;RUE DE L ARBRE SEC;0;;2.3421021;48.8601457;"{""coordinates"": [2.3421020999006714, 48.86014569935134], ""type"": ""Point""}";48.86014569935134, 2.3421020999006714
1848;O POTAGER DE MENIL;0;RUE DES PANOYAUX;0;;2.384748;48.866258;"{""coordinates"": [2.3847479997969216, 48.86625799863639], ""type"": ""Point""}";48.86625799863639, 2.3847479997969216
1852;LA PETITE CUISINE DE SANDRINE;0;RUE DU DESSOUS DES BERGES;0;;2.373286;48.82797;"{""coordinates"": [2.373286000676626, 48.82796999878456], ""type"": ""Point""}";48.82796999878456, 2.373286000676626
1856;LE ROCKETSHIP;0;RUE HENRY MONNIER;0;;2.337196;48.879924;"{""coordinates"": [2.3371960003284435, 48.87992399888959], ""type"": ""Point""}";48.87992399888959, 2.3371960003284435
1160;PHARMACIE HOMEOPATIQUE DE L EUROPE;31;RUE D AMSTERDAM;0;;2.326877;48.878622;"{""coordinates"": [2.32687700043826, 48.87862199879072], ""type"": ""Point""}";48.87862199879072, 2.32687700043826
1029;LE COMPTOIR CORREZIEN;8;RUE DES VOLONTAIRES;0;;2.306621;48.84323;"{""coordinates"": [2.306621000101992, 48.84322999893749], ""type"": ""Point""}";48.84322999893749, 2.306621000101992
1916;HOTEL D ORSAY - ESPRIT DE FRANCE;93;RUE DE LILLE;0;;2.3231028;48.8604294;"{""coordinates"": [2.32310279946099, 48.8604293988356], ""type"": ""Point""}";48.8604293988356, 2.32310279946099
1924;MAISON BRETONNE;5;RUE DE RIVOLI;0;;2.3588069;48.8556549;"{""coordinates"": [2.358806900091928, 48.85565489889505], ""type"": ""Point""}";48.85565489889505, 2.358806900091928
1928;LES COMEDIENS;44;BOULEVARD DU MONTPARNASSE;0;;2.3207244;48.8447287;"{""coordinates"": [2.3207243996772933, 48.84472869932239], ""type"": ""Point""}";48.84472869932239, 2.3207243996772933
998;C CHIC PRESSING;9;RUE DE L ABBE GROULT;0;;2.29382;48.842868;"{""coordinates"": [2.2938199997703603, 48.84286799895695], ""type"": ""Point""}";48.84286799895695, 2.2938199997703603
1006;LE ROYAL PEREIRE;1;PLACE DU MARECHAL JUIN;0;;2.298035;48.884606;"{""coordinates"": [2.298034999871027, 48.884605999421765], ""type"": ""Point""}";48.884605999421765, 2.298034999871027
1014;DAY BY DAY;1;RUE DU GENERAL BEURET;0;;2.302892;48.841565;"{""coordinates"": [2.302892000393072, 48.84156499862046], ""type"": ""Point""}";48.84156499862046, 2.302892000393072
1068;LUSH MONTPARNASSE;17;BOULEVARD DE VAUGIRARD;0;;2.319081;48.841444;"{""coordinates"": [2.319081000135939, 48.841443998936], ""type"": ""Point""}";48.841443998936, 2.319081000135939
1086;LA CREPERIE DE PONTIVY;29;AVENUE DU MAINE;0;;2.320962;48.842909;"{""coordinates"": [2.3209620006013174, 48.84290899878546], ""type"": ""Point""}";48.84290899878546, 2.3209620006013174
1093;GIULIA;112;RUE LEGENDRE;0;;2.321242;48.888161;"{""coordinates"": [2.3212420004074845, 48.888160999127486], ""type"": ""Point""}";48.888160999127486, 2.3212420004074845
1106;BISTROT PAUL CHENE;79;RUE DU CHERCHE-MIDI;0;;2.323313;48.847755;"{""coordinates"": [2.323313000029953, 48.84775499913433], ""type"": ""Point""}";48.84775499913433, 2.323313000029953
933;CAFE URBAIN;118;AVENUE DE FLANDRE;0;;2.379123;48.892171;"{""coordinates"": [2.379122999616399, 48.892170998874086], ""type"": ""Point""}";48.892170998874086, 2.379122999616399
939;CHOCOS ET CACAOS CHOCOLATIER;127;RUE DE BELLEVILLE;0;;2.388304;48.874808;"{""coordinates"": [2.3883039997540054, 48.8748079987938], ""type"": ""Point""}";48.8748079987938, 2.3883039997540054
943;LE VIN QUI PARLE;12;PLACE DE LA NATION;0;;2.395144;48.847354;"{""coordinates"": [2.3951440000128597, 48.84735399919196], ""type"": ""Point""}";48.84735399919196, 2.3951440000128597
964;LA MANDARINE;28;RUE DE PASSY;0;;2.281411;48.858095;"{""coordinates"": [2.2814109996587666, 48.85809499884385], ""type"": ""Point""}";48.85809499884385, 2.2814109996587666
966;HOTEL ADAGIO PARIS XV;20;RUE D ORADOUR-SUR-GLANE;0;;2.282242;48.831265;"{""coordinates"": [2.2822419993894036, 48.831264999510495], ""type"": ""Point""}";48.831264999510495, 2.2822419993894036
973;HOTEL ADAGIO PARIS CENTRE TOUR EIFFEL;14;RUE DU THEATRE;0;;2.285157;48.849956;"{""coordinates"": [2.2851569996679615, 48.849955999047786], ""type"": ""Point""}";48.849955999047786, 2.2851569996679615
1385;VYS PATISSERIE;44;RUE DU CAIRE;0;;2.349133;48.867985;"{""coordinates"": [2.3491329996816637, 48.867984999293434], ""type"": ""Point""}";48.867984999293434, 2.3491329996816637
1456;BIOBURGER;3;RUE RAMBUTEAU;0;;2.356506;48.860126;"{""coordinates"": [2.356505999943294, 48.860125999196356], ""type"": ""Point""}";48.860125999196356, 2.356505999943294
1391;EDGAR;31;RUE D ALEXANDRIE;0;;2.349929;48.868208;"{""coordinates"": [2.3499289997230584, 48.8682079993958], ""type"": ""Point""}";48.8682079993958, 2.3499289997230584
1402;LANDEMAINE MONGE;123;RUE MONGE;0;;2.35089;48.838703;"{""coordinates"": [2.350889999696574, 48.838702998623326], ""type"": ""Point""}";48.838702998623326, 2.350889999696574
1412;CAFE LA FUSEE;168;RUE SAINT-MARTIN;0;;2.352021;48.862167;"{""coordinates"": [2.3520209998854034, 48.86216699876314], ""type"": ""Point""}";48.86216699876314, 2.3520209998854034
1419;LES DELICES DE RUNGIS;59;RUE MONGE;0;;2.352533;48.844338;"{""coordinates"": [2.352533000199332, 48.84433799887762], ""type"": ""Point""}";48.84433799887762, 2.352533000199332
1131;POKE ZONE;3;RUE DES PLANTES;0;;2.324727;48.831916;"{""coordinates"": [2.3247270004352787, 48.83191599947937], ""type"": ""Point""}";48.83191599947937, 2.3247270004352787
1140;CAFE CORTO;11;RUE TRONCHET;0;;2.325415;48.871641;"{""coordinates"": [2.325415000540475, 48.87164099889293], ""type"": ""Point""}";48.87164099889293, 2.325415000540475
1179;A PAS DE GEANTS...;21;RUE DAGUERRE;0;;2.32942;48.833964;"{""coordinates"": [2.3294199994026457, 48.833963998914314], ""type"": ""Point""}";48.833963998914314, 2.3294199994026457
1181;JUNE;7;RUE ERNEST CRESSON;0;;2.329518;48.832503;"{""coordinates"": [2.3295179994049637, 48.83250299928251], ""type"": ""Point""}";48.83250299928251, 2.3295179994049637
1188;LE XIVEME;4;RUE BEAUNIER;0;;2.330813;48.82406;"{""coordinates"": [2.33081299997763, 48.82405999901039], ""type"": ""Point""}";48.82405999901039, 2.33081299997763
1206;LE BRIO;216;RUE MARCADET;0;;2.333356;48.891954;"{""coordinates"": [2.3333560005197516, 48.89195399925567], ""type"": ""Point""}";48.89195399925567, 2.3333560005197516
1216;LE BISTROT D HENRI;16;RUE PRINCESSE;0;;2.334478;48.852083;"{""coordinates"": [2.334478000179643, 48.852082999338684], ""type"": ""Point""}";48.852082999338684, 2.334478000179643
1252;CHEZ SOFIA;6;PLACE GUSTAVE TOUDOUZE;0;;2.337376;48.879685;"{""coordinates"": [2.337376000573916, 48.879684999114616], ""type"": ""Point""}";48.879684999114616, 2.337376000573916
1264;LE DJANGO;24;RUE VICTOR MASSE;0;;2.338074;48.880899;"{""coordinates"": [2.3380739993351796, 48.88089899873848], ""type"": ""Point""}";48.88089899873848, 2.3380739993351796
1285;LE P TIT JARDIN;22;RUE ROYER-COLLARD;0;;2.340626;48.846223;"{""coordinates"": [2.3406260000797054, 48.84622299894323], ""type"": ""Point""}";48.84622299894323, 2.3406260000797054
1290;LE JARDINIER DE MONTMARTRE;42;RUE DU POTEAU;0;;2.341175;48.894604;"{""coordinates"": [2.3411750000739273, 48.8946039993497], ""type"": ""Point""}";48.8946039993497, 2.3411750000739273
1793;CHEZ MA BELLE MERE;257;AVENUE DAUMESNIL;0;;2.404019;48.836714;"{""coordinates"": [2.404019000619338, 48.83671399885843], ""type"": ""Point""}";48.83671399885843, 2.404019000619338
1794;PHARMACIE 257;257;AVENUE DAUMESNIL;0;;2.404019;48.836714;"{""coordinates"": [2.404019000619338, 48.83671399885843], ""type"": ""Point""}";48.83671399885843, 2.404019000619338
1504;GIGI;4;RUE DE LA CORDERIE;0;;2.36334;48.864761;"{""coordinates"": [2.363339999746049, 48.86476099934972], ""type"": ""Point""}";48.86476099934972, 2.363339999746049
1506;KHANTINE PAR LE PETIT CAMBODGE;4;RUE BEAUREPAIRE;0;;2.363401;48.869083;"{""coordinates"": [2.363401000528454, 48.86908299911659], ""type"": ""Point""}";48.86908299911659, 2.363401000528454
1565;LE BABA;53;RUE DE TOLBIAC;0;;2.370793;48.827497;"{""coordinates"": [2.370792999959913, 48.827496998993325], ""type"": ""Point""}";48.827496998993325, 2.370792999959913
1581;JEANNE A;42;RUE JEAN-PIERRE TIMBAUD;0;;2.371876;48.86618;"{""coordinates"": [2.371875999441446, 48.86617999937676], ""type"": ""Point""}";48.86617999937676, 2.371875999441446
1599;GAIA;32;RUE DE TOLBIAC;0;;2.372999;48.828644;"{""coordinates"": [2.372999000513575, 48.82864399931164], ""type"": ""Point""}";48.82864399931164, 2.372999000513575
1636;GALERIE TERRES D ALIGRE;5;RUE DE PRAGUE;0;;2.375846;48.848873;"{""coordinates"": [2.3758459997750325, 48.84887299921272], ""type"": ""Point""}";48.84887299921272, 2.3758459997750325
1674;NOVOTEL PARIS CENTRE BERCY;85;RUE DE BERCY;0;;2.380623;48.83887;"{""coordinates"": [2.380623000041935, 48.83886999937762], ""type"": ""Point""}";48.83886999937762, 2.380623000041935
1680;SOK;44;RUE DE BELLEVILLE;0;;2.381108;48.873035;"{""coordinates"": [2.381108000270129, 48.87303499868986], ""type"": ""Point""}";48.87303499868986, 2.381108000270129
1692;BISTROT LE ROBINET;123;BOULEVARD DE MENILMONTANT;0;;2.383709;48.865899;"{""coordinates"": [2.383709000226216, 48.865898999062566], ""type"": ""Point""}";48.865898999062566, 2.383709000226216
1718;O DIVIN;128;RUE DE BELLEVILLE;0;;2.388638;48.874743;"{""coordinates"": [2.3886380001467633, 48.874742998833135], ""type"": ""Point""}";48.874742998833135, 2.3886380001467633
1720;IDEAL AUDITION;69;RUE DE REUILLY;0;;2.389067;48.845362;"{""coordinates"": [2.389066999452676, 48.84536199928445], ""type"": ""Point""}";48.84536199928445, 2.389066999452676
1744;ATELIER ZOUGZOUG;55;AVENUE GAMBETTA;0;;2.395646;48.86511;"{""coordinates"": [2.3956460000335915, 48.86510999910495], ""type"": ""Point""}";48.86510999910495, 2.3956460000335915
1745;LE PELLEPORTE;57;AVENUE GAMBETTA;0;;2.395774;48.865105;"{""coordinates"": [2.3957740003608143, 48.865104999333234], ""type"": ""Point""}";48.865104999333234, 2.3957740003608143
1868;AKITA CAFE;0;ROUTE CEINTURE DU LAC DAUMESNIL;0;;2.333976;48.890209;"{""coordinates"": [2.3339759995020635, 48.89020899907597], ""type"": ""Point""}";48.89020899907597, 2.3339759995020635
1876;FRANPRIX;19;RUE RIQUET;0;;2.37441;48.88826;"{""coordinates"": [2.374409999496369, 48.888259998680226], ""type"": ""Point""}";48.888259998680226, 2.374409999496369
1879;UNBOTTLED;41;RUE DES ABBESSES;0;;2.336529;48.885166;"{""coordinates"": [2.33652900023605, 48.885165999018874], ""type"": ""Point""}";48.885165999018874, 2.33652900023605
1880;UNBOTTLED;60;RUE VIEILLE-DU-TEMPLE;0;;2.358412;48.858572;"{""coordinates"": [2.358412000539285, 48.858571999103944], ""type"": ""Point""}";48.858571999103944, 2.358412000539285
1883;DELICES DE NATHALIE;0;RUE FRANCOIS TRUFFAUT;0;;2.385717;48.833008;"{""coordinates"": [2.385716999546264, 48.833007999082106], ""type"": ""Point""}";48.833007999082106, 2.385716999546264
1888;LIBRAIRIE SOLIDAIRE;27;RUE DU CHATEAU D EAU;0;;2.359276;48.870557;"{""coordinates"": [2.3592759996337738, 48.87055699897497], ""type"": ""Point""}";48.87055699897497, 2.3592759996337738
1893;POPULUS;40;RUE DU TAGE;0;;2.355536;48.822176;"{""coordinates"": [2.35553600037746, 48.822175998735176], ""type"": ""Point""}";48.822175998735176, 2.35553600037746
1970;METRO PLACE DE CLICHY;0;PLACE DE CLICHY / RUE BIOT;0;;2.3272153;48.8838173;"{""coordinates"": [2.327215300367819, 48.883817298843624], ""type"": ""Point""}";48.883817298843624, 2.327215300367819
1977;METRO PORTE DE SAINT-CLOUD;0;AVENUE EDOUARD VAILLANT;0;;2.2559617;48.8377483;"{""coordinates"": [2.2559616996933993, 48.837748298725366], ""type"": ""Point""}";48.837748298725366, 2.2559616996933993
1980;METRO DUROC;56;BOULEVARD DES INVALIDES;0;;2.3164696;48.846983;"{""coordinates"": [2.3164695993689572, 48.84698299912566], ""type"": ""Point""}";48.84698299912566, 2.3164695993689572
1820;CAFE PARISIEN;2;PLACE RHIN ET DANUBE;0;;2.392556;48.882021;"{""coordinates"": [2.3925559994752974, 48.88202099934538], ""type"": ""Point""}";48.88202099934538, 2.3925559994752974
1843;LE PINCEAU;3;RUE DENOYEZ;0;;2.378722;48.871165;"{""coordinates"": [2.3787219998718983, 48.87116499950457], ""type"": ""Point""}";48.87116499950457, 2.3787219998718983
1854;GOURMAND DUPHOT;15;RUE DUPHOT;0;;2.325502;48.868319;"{""coordinates"": [2.325502000407078, 48.86831899921062], ""type"": ""Point""}";48.86831899921062, 2.325502000407078
1088;PASSE PRESENT;35;BOULEVARD DU MONTPARNASSE;0;;2.321069;48.845024;"{""coordinates"": [2.3210690005184222, 48.84502399910124], ""type"": ""Point""}";48.84502399910124, 2.3210690005184222
1998;L INSOLITE;30;RUE DE LA FOLIE-MERICOURT;0;;2.3731715;48.8629966;"{""coordinates"": [2.3731715004520355, 48.862996598640244], ""type"": ""Point""}";48.862996598640244, 2.3731715004520355
1913;HOTEL DE LA PLACE DU LOUVRE - ESPRIT DE FRANCE;21;RUE DES PRETRES SAINT-GERMAIN L AUXERROIS;0;;2.3409114;48.8592784;"{""coordinates"": [2.3409113997956243, 48.85927839872415], ""type"": ""Point""}";48.85927839872415, 2.3409113997956243
1007;HOTEL GALILEO;54;RUE GALILEE;0;;2.298231;48.871365;"{""coordinates"": [2.2982309998890105, 48.87136499900412], ""type"": ""Point""}";48.87136499900412, 2.2982309998890105
1024;L ECLAIR;32;RUE CLER;0;;2.306153;48.85707;"{""coordinates"": [2.306153000359255, 48.857069999293486], ""type"": ""Point""}";48.857069999293486, 2.306153000359255
1085;CAVALTO;35;RUE RAYMOND LOSSERAND;0;;2.320942;48.835388;"{""coordinates"": [2.3209420000708936, 48.83538799921383], ""type"": ""Point""}";48.83538799921383, 2.3209420000708936
1096;MARIE THE;102;RUE DU CHERCHE-MIDI;0;;2.32161;48.847034;"{""coordinates"": [2.3216099994615274, 48.84703399941435], ""type"": ""Point""}";48.84703399941435, 2.3216099994615274
1109;LE PETIT VERDOT;75;RUE DU CHERCHE-MIDI;0;;2.323514;48.84786;"{""coordinates"": [2.3235139999132324, 48.84785999942959], ""type"": ""Point""}";48.84785999942959, 2.3235139999132324
952;UNE FLEUR...DES FLEURS;42;AVENUE DE VERSAILLES;0;;2.275108;48.849042;"{""coordinates"": [2.2751079996684713, 48.84904199900519], ""type"": ""Point""}";48.84904199900519, 2.2751079996684713
956;LE JEAN MICHEL BREIZH;7;RUE GROS;0;;2.27736;48.851271;"{""coordinates"": [2.27736000062664, 48.85127099891308], ""type"": ""Point""}";48.85127099891308, 2.27736000062664
1367;LA MAISON DES FLEURS;33;RUE DES ECOLES;0;;2.347829;48.848692;"{""coordinates"": [2.3478289994071813, 48.848691998650594], ""type"": ""Point""}";48.848691998650594, 2.3478289994071813
1442;PARIS NAILS;20;RUE LINNE;0;;2.354812;48.845361;"{""coordinates"": [2.35481199965862, 48.84536099917665], ""type"": ""Point""}";48.84536099917665, 2.35481199965862
1443;LAFORDT;19;RUE RAMBUTEAU;0;;2.354887;48.860667;"{""coordinates"": [2.3548870003439824, 48.860666998999235], ""type"": ""Point""}";48.860666998999235, 2.3548870003439824
1457;PHARMACIE CENTRALE DE L ILE SAINT LOUIS;14;RUE DES DEUX PONTS;0;;2.356769;48.85194;"{""coordinates"": [2.3567690003797064, 48.85193999949354], ""type"": ""Point""}";48.85193999949354, 2.3567690003797064
1458;LUSH FRESH & FLOWERS;18;RUE VIEILLE DU TEMPLE;0;;2.357059;48.856847;"{""coordinates"": [2.3570589993800057, 48.85684699902089], ""type"": ""Point""}";48.85684699902089, 2.3570589993800057
1432;TERRA CORSA;1;COUR DES PETITES ECURIES;0;;2.353726;48.872272;"{""coordinates"": [2.353726000645392, 48.87227199869761], ""type"": ""Point""}";48.87227199869761, 2.353726000645392
1118;FLEURS DES BATIGNOLLES;27;BOULEVARD DES BATIGNOLLES;0;;2.323992;48.882617;"{""coordinates"": [2.323991999900767, 48.88261699928728], ""type"": ""Point""}";48.88261699928728, 2.323991999900767
1132;LA PARISIENNE;19;RUE D ODESSA;0;;2.324758;48.841895;"{""coordinates"": [2.324758000541776, 48.841894999487884], ""type"": ""Point""}";48.841894999487884, 2.324758000541776
1149;POKE BAR MADELEINE;3;RUE VIGNON;0;;2.325868;48.87007;"{""coordinates"": [2.32586800017638, 48.8700699991263], ""type"": ""Point""}";48.8700699991263, 2.32586800017638
1161;ABEL MONTMARTRE;56;AVENUE DE SAINT-OUEN;0;;2.326889;48.89085;"{""coordinates"": [2.3268889996554174, 48.89084999925555], ""type"": ""Point""}";48.89084999925555, 2.3268889996554174
1175;LE DEJEUNER SUR L HERBE ET LE DINER;56;RUE DE CLICHY;0;;2.32877;48.880846;"{""coordinates"": [2.328769999592331, 48.88084599886615], ""type"": ""Point""}";48.88084599886615, 2.328769999592331
1287;CAILLEBOTTE;8;RUE HIPPOLYTE LEBAS;0;;2.340839;48.877124;"{""coordinates"": [2.3408389995023273, 48.8771239994638], ""type"": ""Point""}";48.8771239994638, 2.3408389995023273
1305;COEUR DE BAKER;60;RUE GAY-LUSSAC;0;;2.34289;48.842311;"{""coordinates"": [2.3428900000140906, 48.84231099942797], ""type"": ""Point""}";48.84231099942797, 2.3428900000140906
1340;LE ROYAL CUSTINE;36;RUE CUSTINE;0;;2.346242;48.888993;"{""coordinates"": [2.346241999716126, 48.88899299946772], ""type"": ""Point""}";48.88899299946772, 2.346241999716126
1766;BOULANGERIE DELICE BREAD;52;BOULEVARD SERURIER;0;;2.399477;48.879822;"{""coordinates"": [2.3994770002798327, 48.879821998623996], ""type"": ""Point""}";48.879821998623996, 2.3994770002798327
1771;A TABLE;92;RUE DE LA REUNION;0;;2.399881;48.85709;"{""coordinates"": [2.399880999438164, 48.857089999267885], ""type"": ""Point""}";48.857089999267885, 2.399880999438164
1796;FRAIS COMME UN LARDON;3;RUE DU RENDEZ-VOUS;0;;2.404617;48.845073;"{""coordinates"": [2.404616999622073, 48.84507299922861], ""type"": ""Point""}";48.84507299922861, 2.404616999622073
1799;ROSE FLOR;89;RUE D AVRON;0;;2.405215;48.852633;"{""coordinates"": [2.405215000515586, 48.85263299873837], ""type"": ""Point""}";48.85263299873837, 2.405215000515586
1482;SUSHI YOKI;76;RUE DE TURBIGO;0;;2.360876;48.866445;"{""coordinates"": [2.3608760006427443, 48.866444998759405], ""type"": ""Point""}";48.866444998759405, 2.3608760006427443
1492;RICE & FISH;39;RUE DES VINAIGRIERS;0;;2.36164;48.87311;"{""coordinates"": [2.3616399999771907, 48.87310999881121], ""type"": ""Point""}";48.87310999881121, 2.3616399999771907
1493;BIOCOOP;45;RUE DE LANCRY;0;;2.361752;48.871305;"{""coordinates"": [2.3617520002353434, 48.87130499863555], ""type"": ""Point""}";48.87130499863555, 2.3617520002353434
1509;MARC LE BIHAN PARIS 11 BRETAGNE;11;RUE DE BRETAGNE;0;;2.363708;48.86217;"{""coordinates"": [2.3637080006268447, 48.8621699986251], ""type"": ""Point""}";48.8621699986251, 2.3637080006268447
1542;JOSEPHINE VANNIER CHOCOLATERIE D ART;4;RUE DU PAS DE LA MULE;0;;2.367734;48.855923;"{""coordinates"": [2.3677339997594524, 48.85592299866291], ""type"": ""Point""}";48.85592299866291, 2.3677339997594524
1547;CENTRE PARIS ANIM  LA GRANGE AUX BELLES;6;RUE BOY-ZELENSKI;0;;2.368278;48.876982;"{""coordinates"": [2.3682779993489085, 48.876981999488514], ""type"": ""Point""}";48.876981999488514, 2.3682779993489085
1560;KT ASSURANCE;15;AVENUE CLAUDE VELLEFAUX;0;;2.370151;48.875113;"{""coordinates"": [2.3701510000527124, 48.8751129987825], ""type"": ""Point""}";48.8751129987825, 2.3701510000527124
1591;HOTEL ADAGIO PARIS BASTILLE;11;RUE MOREAU;0;;2.372439;48.849693;"{""coordinates"": [2.3724389999360307, 48.849692999361416], ""type"": ""Point""}";48.849692999361416, 2.3724389999360307
1627;L AROBASE;101;RUE DU CHEVALERET;0;;2.374762;48.830555;"{""coordinates"": [2.374761999890356, 48.83055499925228], ""type"": ""Point""}";48.83055499925228, 2.374761999890356
1697;EPICERIE LE PETIT ANE VERT;186;RUE DE CHARENTON;0;;2.384959;48.843444;"{""coordinates"": [2.3849589995555665, 48.84344399950436], ""type"": ""Point""}";48.84344399950436, 2.3849589995555665
1746;LUCETTE BOULANGERIE;103;RUE CLAUDE DECAEN;0;;2.395844;48.839063;"{""coordinates"": [2.395843999699167, 48.83906299876425], ""type"": ""Point""}";48.83906299876425, 2.395843999699167
1749;LA MARGHERITA;100;RUE CLAUDE DECAEN;0;;2.396113;48.839001;"{""coordinates"": [2.396112999982925, 48.8390009988705], ""type"": ""Point""}";48.8390009988705, 2.396112999982925
1751;LES FROMAGES DE GAMBETTA;259;RUE DES PYRENEES;0;;2.396843;48.866779;"{""coordinates"": [2.396842999369767, 48.86677899911106], ""type"": ""Point""}";48.86677899911106, 2.396842999369767
1968;RER GARE DE LYON;174;RUE DE BERCY;0;;2.3740857;48.8437732;"{""coordinates"": [2.374085700432056, 48.84377319885766], ""type"": ""Point""}";48.84377319885766, 2.374085700432056
1809;PIZZA CLIP;0;AVENUE DU PERE LACHAISE;0;;2.39782;48.864351;"{""coordinates"": [2.3978200002315737, 48.86435099863247], ""type"": ""Point""}";48.86435099863247, 2.3978200002315737
1844;LE GRAND BAIN;14;RUE DENOYEZ;0;;2.378594;48.87163;"{""coordinates"": [2.37859400010667, 48.87162999903458], ""type"": ""Point""}";48.87162999903458, 2.37859400010667
1910;POISSONNERIE VENT ET MAREE;100;RUE DE MEAUX;0;;2.3803858;48.8850867;"{""coordinates"": [2.3803857997511226, 48.885086699225106], ""type"": ""Point""}";48.885086699225106, 2.3803857997511226
1926;AMAPOLA FLEURISTE;32;RUE FAIDHERBE;0;;2.3833137;48.8526422;"{""coordinates"": [2.3833136993616986, 48.85264219945653], ""type"": ""Point""}";48.85264219945653, 2.3833136993616986
891;LE 51;51;BOULEVARD DU MONTPARNASSE;0;;2.322397;48.844585;"{""coordinates"": [2.322397000550295, 48.844584998731555], ""type"": ""Point""}";48.844584998731555, 2.322397000550295
920;SEQUOIA PRESSING;84;RUE LA FAYETTE;0;;2.347609;48.876733;"{""coordinates"": [2.3476090004227883, 48.87673299924038], ""type"": ""Point""}";48.87673299924038, 2.3476090004227883
923;LUSH PARIS RENARD;3;RUE DU RENARD;0;;2.351461;48.857806;"{""coordinates"": [2.35146099951741, 48.8578059986444], ""type"": ""Point""}";48.8578059986444, 2.35146099951741
994;PHARMACIE BAYEN;45;RUE BAYEN;0;;2.292156;48.881675;"{""coordinates"": [2.2921559999733914, 48.88167499863768], ""type"": ""Point""}";48.88167499863768, 2.2921559999733914
1002;BISTROT BASSANO;7;RUE DE BASSANO;0;;2.296663;48.868601;"{""coordinates"": [2.2966630005165416, 48.86860099907091], ""type"": ""Point""}";48.86860099907091, 2.2966630005165416
1039;LE BISTRO DU PARC;8;RUE DE LOGELBACH;0;;2.308302;48.881581;"{""coordinates"": [2.3083020005911528, 48.881580998692066], ""type"": ""Point""}";48.881580998692066, 2.3083020005911528
1063;L ENTREMETS;1;RUE FALGUIERE;0;;2.317723;48.844193;"{""coordinates"": [2.317722999941106, 48.84419299861961], ""type"": ""Point""}";48.84419299861961, 2.317722999941106
1081;MIMI;105;RUE DU CHERCHE-MIDI;0;;2.32065;48.846347;"{""coordinates"": [2.320649999920837, 48.846346999184384], ""type"": ""Point""}";48.846346999184384, 2.320649999920837
